condition,label,file,p_real,p_fake
gain_minus12,real,real_012.wav,0.992753,0.007247
gain_minus12,real,real_013.wav,0.984392,0.015608
gain_minus12,real,real_014.wav,0.993706,0.006294
gain_minus12,real,real_015.wav,0.988733,0.011267
gain_minus12,real,real_016.wav,0.99009,0.00991
gain_minus12,real,real_017.wav,0.992425,0.007575
gain_minus12,real,real_018.wav,0.990105,0.009895
gain_minus12,real,real_019.wav,0.988943,0.011057
gain_minus12,fake,fake_000.wav,0.082162,0.917838
gain_minus12,fake,fake_001.wav,0.139228,0.860772
gain_minus12,fake,fake_002.wav,0.210532,0.789468
gain_minus12,fake,fake_003.wav,0.087581,0.912419
gain_minus12,fake,fake_004.wav,0.259604,0.740396
gain_minus12,fake,fake_005.wav,0.727219,0.272781
gain_minus12,fake,fake_006.wav,0.970988,0.029012
gain_minus12,fake,fake_007.wav,0.465115,0.534885
gain_minus12,fake,fake_008.wav,0.973429,0.026571
gain_minus12,fake,fake_009.wav,0.958059,0.041941
gain_minus12,fake,fake_010.wav,0.576976,0.423024
gain_minus12,fake,fake_011.wav,0.464485,0.535515
gain_minus12,fake,fake_012.wav,0.189591,0.810409
gain_minus12,fake,fake_013.wav,0.012268,0.987732
gain_minus12,fake,fake_014.wav,0.099716,0.900284
gain_minus12,fake,fake_015.wav,0.261546,0.738454
gain_minus12,fake,fake_016.wav,0.234209,0.765791
gain_minus12,fake,fake_017.wav,0.519876,0.480124
gain_minus12,fake,fake_018.wav,0.367246,0.632754
gain_minus12,fake,fake_019.wav,0.345966,0.654034
gain_plus6,real,real_000.wav,0.896349,0.103651
gain_plus6,real,real_001.wav,0.775379,0.224621
gain_plus6,real,real_002.wav,0.91328,0.08672
gain_plus6,real,real_003.wav,0.985753,0.014247
gain_plus6,real,real_004.wav,0.98892,0.01108
gain_plus6,real,real_005.wav,0.902564,0.097436
gain_plus6,real,real_006.wav,0.989072,0.010928
gain_plus6,real,real_007.wav,0.984308,0.015692
gain_plus6,real,real_008.wav,0.975085,0.024915
gain_plus6,real,real_009.wav,0.983869,0.016131
gain_plus6,real,real_010.wav,0.762857,0.237143
gain_plus6,real,real_011.wav,0.985484,0.014516
gain_plus6,real,real_012.wav,0.987954,0.012046
gain_plus6,real,real_013.wav,0.921809,0.078191
gain_plus6,real,real_014.wav,0.972942,0.027058
gain_plus6,real,real_015.wav,0.981425,0.018575
gain_plus6,real,real_016.wav,0.979696,0.020304
gain_plus6,real,real_017.wav,0.983295,0.016705
gain_plus6,real,real_018.wav,0.973087,0.026913
gain_plus6,real,real_019.wav,0.974663,0.025337
gain_plus6,fake,fake_000.wav,0.009305,0.990695
gain_plus6,fake,fake_001.wav,0.097393,0.902607
gain_plus6,fake,fake_002.wav,0.096189,0.903811
gain_plus6,fake,fake_003.wav,0.007597,0.992403
gain_plus6,fake,fake_004.wav,0.034773,0.965227
gain_plus6,fake,fake_005.wav,0.038626,0.961374
gain_plus6,fake,fake_006.wav,0.411243,0.588757
gain_plus6,fake,fake_007.wav,0.022421,0.977579
gain_plus6,fake,fake_008.wav,0.243728,0.756272
gain_plus6,fake,fake_009.wav,0.159987,0.840013
gain_plus6,fake,fake_010.wav,0.10779,0.89221
gain_plus6,fake,fake_011.wav,0.117081,0.882919
gain_plus6,fake,fake_012.wav,0.071322,0.928678
gain_plus6,fake,fake_013.wav,0.001819,0.998181
gain_plus6,fake,fake_014.wav,0.01787,0.98213
gain_plus6,fake,fake_015.wav,0.060761,0.939239
gain_plus6,fake,fake_016.wav,0.016634,0.983366
gain_plus6,fake,fake_017.wav,0.038096,0.961904
gain_plus6,fake,fake_018.wav,0.22016,0.77984
gain_plus6,fake,fake_019.wav,0.210407,0.789593
headset_sim,real,real_000.wav,0.980266,0.019734
headset_sim,real,real_001.wav,0.851367,0.148633
headset_sim,real,real_002.wav,0.957808,0.042192
headset_sim,real,real_003.wav,0.989358,0.010642
headset_sim,real,real_004.wav,0.98903,0.01097
headset_sim,real,real_005.wav,0.957597,0.042403
headset_sim,real,real_006.wav,0.988246,0.011754
headset_sim,real,real_007.wav,0.990103,0.009897
headset_sim,real,real_008.wav,0.969726,0.030274
headset_sim,real,real_009.wav,0.987908,0.012092
headset_sim,real,real_010.wav,0.878555,0.121445
headset_sim,real,real_011.wav,0.988798,0.011202
headset_sim,real,real_012.wav,0.990033,0.009967
headset_sim,real,real_013.wav,0.951552,0.048448
headset_sim,real,real_014.wav,0.981519,0.018481
headset_sim,real,real_015.wav,0.978955,0.021045
headset_sim,real,real_016.wav,0.983019,0.016981
headset_sim,real,real_017.wav,0.987474,0.012526
headset_sim,real,real_018.wav,0.979427,0.020573
headset_sim,real,real_019.wav,0.973695,0.026305
headset_sim,fake,fake_000.wav,0.146314,0.853686
headset_sim,fake,fake_001.wav,0.35942,0.64058
headset_sim,fake,fake_002.wav,0.533698,0.466302
headset_sim,fake,fake_003.wav,0.286024,0.713976
headset_sim,fake,fake_004.wav,0.477724,0.522276
headset_sim,fake,fake_005.wav,0.795458,0.204542
headset_sim,fake,fake_006.wav,0.94838,0.05162
headset_sim,fake,fake_007.wav,0.133251,0.866749
headset_sim,fake,fake_008.wav,0.911876,0.088124
headset_sim,fake,fake_009.wav,0.946938,0.053062
headset_sim,fake,fake_010.wav,0.782019,0.217981
headset_sim,fake,fake_011.wav,0.439612,0.560388
headset_sim,fake,fake_012.wav,0.477986,0.522014
headset_sim,fake,fake_013.wav,0.020473,0.979527
headset_sim,fake,fake_014.wav,0.081775,0.918225
headset_sim,fake,fake_015.wav,0.111823,0.888177
headset_sim,fake,fake_016.wav,0.085328,0.914672
headset_sim,fake,fake_017.wav,0.038227,0.961773
headset_sim,fake,fake_018.wav,0.601746,0.398254
headset_sim,fake,fake_019.wav,0.450047,0.549953
resample_8k,real,real_000.wav,0.988932,0.011068
resample_8k,real,real_001.wav,0.874709,0.125291
resample_8k,real,real_002.wav,0.936572,0.063428
resample_8k,real,real_003.wav,0.990823,0.009177
resample_8k,real,real_004.wav,0.992548,0.007452
resample_8k,real,real_005.wav,0.96284,0.03716
resample_8k,real,real_006.wav,0.98948,0.01052
resample_8k,real,real_007.wav,0.988492,0.011508
resample_8k,real,real_008.wav,0.981605,0.018395
resample_8k,real,real_009.wav,0.987026,0.012974
resample_8k,real,real_010.wav,0.718948,0.281052
resample_8k,real,real_011.wav,0.984538,0.015462
resample_8k,real,real_012.wav,0.9935,0.0065
resample_8k,real,real_013.wav,0.970448,0.029552
resample_8k,real,real_014.wav,0.985783,0.014217
resample_8k,real,real_015.wav,0.985854,0.014146
resample_8k,real,real_016.wav,0.989596,0.010404
resample_8k,real,real_017.wav,0.990652,0.009348
resample_8k,real,real_018.wav,0.985694,0.014306
resample_8k,real,real_019.wav,0.985257,0.014743
resample_8k,fake,fake_000.wav,0.001654,0.998346
resample_8k,fake,fake_001.wav,0.077695,0.922305
resample_8k,fake,fake_002.wav,0.069173,0.930827
resample_8k,fake,fake_003.wav,0.001898,0.998102
resample_8k,fake,fake_004.wav,0.014281,0.985719
resample_8k,fake,fake_005.wav,0.038661,0.961339
resample_8k,fake,fake_006.wav,0.653952,0.346048
resample_8k,fake,fake_007.wav,0.044706,0.955294
resample_8k,fake,fake_008.wav,0.579119,0.420881
resample_8k,fake,fake_009.wav,0.313034,0.686966
resample_8k,fake,fake_010.wav,0.354319,0.645681
resample_8k,fake,fake_011.wav,0.182376,0.817624
resample_8k,fake,fake_012.wav,0.08768,0.91232
resample_8k,fake,fake_013.wav,0.00096,0.99904
resample_8k,fake,fake_014.wav,0.005158,0.994842
resample_8k,fake,fake_015.wav,0.025272,0.974728
resample_8k,fake,fake_016.wav,0.01733,0.98267
resample_8k,fake,fake_017.wav,0.020347,0.979653
resample_8k,fake,fake_018.wav,0.033894,0.966106
resample_8k,fake,fake_019.wav,0.005243,0.994757
